#Digilent WaveForms Oscilloscope Acquisition
#Device Name: Discovery2
#Serial Number: SN:210321B3D979
#Date Time: 2023-04-20 15:52:30.063
#Sample rate: 1.20482e+06Hz
#Samples: 8192
#Trigger: Source: Wavegen C1 Condition: Rising
#Channel 1: Range: 500 mV/div Offset: 0 V Attenuation: 1 X Sample Mode: Average
#Channel 2: Range: 50 mV/div Offset: 5 mV Attenuation: 1 X Sample Mode: Average
#Ref 1: Range: 500 mV/div Offset: 0 V
#Wavegen Channel 1: Running
#Mode: Simple
#Type: Sine
#Frequency: 1.9 kHz
#Period: 526.315789 us
#Amplitude: 500 mV
#Offset: 0 V
#Symmetry: 50 %
#Phase: 0 °
#Power Supplies: ON
#Positive Supply: ON
#Voltage: 5 V
#Negative Supply: ON
#Voltage: -5 V

#Time (s),Channel 1 (V),Channel 2 (V),Ref 1 (V)
-0.001036523360995851,-0.768715708154151,-0.07070430661146898,0.0847759792958193
-0.00103569336099585,-0.7683778254591985,-0.06969538284679577,0.09018210241505902
-0.001034863360995851,-0.7697293562390085,-0.06633230363121842,0.09592610822925121
-0.001034033360995851,-0.7700672389339609,-0.06364184025875652,0.1016701140434434
-0.001033203360995851,-0.7710808870188184,-0.06162399272941012,0.1057247063828732
-0.00103237336099585,-0.7720945351036759,-0.05826091351383276,0.1094414160273505
-0.001031543360995851,-0.7717566524087234,-0.05624306598448635,0.1134960083667803
-0.001030713360995851,-0.7724324177986284,-0.05355260261202446,0.1192400141809725
-0.001029883360995851,-0.7727703004935808,-0.05052583131800484,0.1232946065204023
-0.00102905336099585,-0.7731081831885332,-0.04817167586710069,0.128700729639642
-0.001028223360995851,-0.7734460658834857,-0.04548121249463881,0.1314037911992619
-0.001027393360995851,-0.7754733620532006,-0.0434633649652924,0.1364720316235491
-0.00102656336099585,-0.7754733620532006,-0.04043659367127278,0.1408645066579314
-0.00102573336099585,-0.7751354793582482,-0.03841874614192636,0.1455948643872661
-0.001024903360995851,-0.7754733620532006,-0.03539197484790675,0.1510009875065058
-0.001024073360995851,-0.7758112447481531,-0.03303781939700259,0.1540419317610782
-0.00102324336099585,-0.7768248928330106,-0.02967474018142524,0.1594480548803179
-0.001022413360995851,-0.7761491274431056,-0.02698427680896336,0.1631647645247952
-0.001021583360995851,-0.7771627755279631,-0.02496642927961695,0.1685708876440349
-0.001020753360995851,-0.7778385409178681,-0.02193965798559733,0.1709360665087023
-0.00101992336099585,-0.7778385409178681,-0.01924919461313544,0.177017955017847
-0.001019093360995851,-0.7775006582229156,-0.01756765500534677,0.1817483127471817
-0.001018263360995851,-0.7771627755279631,-0.01420457578976941,0.186816553171469
-0.00101743336099585,-0.7781764236128205,-0.01151411241730753,0.1901953801209938
-0.00101660336099585,-0.779190071697678,-0.008823649044845642,0.195939385935186
-0.001015773360995851,-0.779190071697678,-0.005460569829268288,0.1983045647998534
-0.001014943360995851,-0.7802037197825354,-0.002097490613690933,0.2026970398342356
-0.00101411336099585,-0.7805416024774879,-0.0004159510059022556,0.2077652802585229
-0.001013283360995851,-0.7805416024774879,0.002274512366559628,0.2131714033777626
-0.001012453360995851,-0.7815552505623453,0.003956051974348306,0.2175638784121449
-0.001011623360995851,-0.7805416024774879,0.006310207425252455,0.2229700015313846
-0.00101079336099585,-0.7808794851724404,0.009000670797714338,0.2277003592607193
-0.001009963360995851,-0.7812173678673928,0.01236375001329169,0.2317549516001491
-0.001009133360995851,-0.7805416024774879,0.01505421338575358,0.2364853093294839
-0.001008303360995851,-0.7812173678673928,0.01740836883665773,0.2415535497537711
-0.00100747336099585,-0.7832446640371078,0.02043514013067734,0.2462839074831059
-0.001006643360995851,-0.7835825467320603,0.02346191142469696,0.2500006171275831
-0.001005813360995851,-0.7825688986472028,0.02581606687560111,0.253379444077108
-0.00100498336099585,-0.7822310159522503,0.02817022232650526,0.2577719191114902
-0.00100415336099585,-0.7835825467320603,0.03052437777740941,0.2597992152812051
-0.001003323360995851,-0.7832446640371078,0.03321484114987129,0.2655432210953974
-0.001002493360995851,-0.7839204294270127,0.03489638075765997,0.2702735788247321
-0.00100166336099585,-0.7829067813421553,0.03792315205167959,0.2739902884692094
-0.00100083336099585,-0.7832446640371078,0.04027730750258374,0.2760175846389243
-0.001000003360995851,-0.7835825467320603,0.04296777087504562,0.2800721769783541
-0.0009991733609958505,-0.7839204294270127,0.04532192632594977,0.2827752385379739
-0.0009983433609958505,-0.7835825467320603,0.04801238969841166,0.2878434789622611
-0.0009975133609958506,-0.7842583121219652,0.05003023722775807,0.2922359539966434
-0.0009966833609958506,-0.7842583121219652,0.05238439267866222,0.2976420771158831
-0.0009958533609958505,-0.7842583121219652,0.05541116397268184,0.2986557252007406
-0.0009950233609958504,-0.7845961948169177,0.05709270358047051,0.3020345521502654
-0.0009941933609958506,-0.7852719602068227,0.05944685903137466,0.3074406752695051
-0.0009933633609958505,-0.7842583121219652,0.06213732240383655,0.310143736829125
-0.0009925333609958505,-0.7852719602068227,0.06280993824695202,0.3145362118635073
-0.0009917033609958504,-0.7849340775118702,0.06684563330564483,0.3185908042029371
-0.0009908733609958506,-0.7852719602068227,0.069199788756549,0.3216317484575094
-0.0009900433609958505,-0.7839204294270127,0.07054502044277994,0.3253484581019867
-0.0009892133609958505,-0.7849340775118702,0.07357179173679956,0.329065167746464
-0.0009883833609958506,-0.7849340775118702,0.07525333134458823,0.3321061120010363
-0.0009875533609958506,-0.7849340775118702,0.07659856303081916,0.3341334081707513
-0.0009867233609958505,-0.7839204294270127,0.07962533432483879,0.3378501178152286
-0.0009858933609958505,-0.7849340775118702,0.08130687393262748,0.3422425928496108
-0.0009850633609958506,-0.7839204294270127,0.08197948977574293,0.3442698890193257
-0.0009842333609958506,-0.7852719602068227,0.08534256899132028,0.3473108332738981
-0.0009834033609958505,-0.7849340775118702,0.08668780067755125,0.3533927217830428
-0.0009825733609958504,-0.7856098429017752,0.08803303236378218,0.3567715487325676
-0.0009817433609958506,-0.7856098429017752,0.09105980365780181,0.3598124929871399
-0.0009809133609958505,-0.7852719602068227,0.09173241950091726,0.3648807334114271
-0.0009800833609958505,-0.7856098429017752,0.09375026703026368,0.3692732084458094
-0.0009792533609958504,-0.7845961948169177,0.0957681145596101,0.3699489738357143
-0.0009784233609958506,-0.7852719602068227,0.09946750169674518,0.3729899180902867
-0.0009775933609958505,-0.7839204294270127,0.09879488585362972,0.377382393124669
-0.0009767633609958505,-0.7835825467320603,0.1004764254614184,0.3800854546842888
-0.0009759333609958505,-0.7832446640371078,0.1028305809123226,0.3824506335489562
-0.0009751033609958506,-0.7845961948169177,0.1038395046769957,0.386505225888386
-0.0009742733609958505,-0.7845961948169177,0.1055210442847844,0.3895461701429583
-0.0009734433609958506,-0.7845961948169177,0.1072025838925731,0.3922492317025782
-0.0009726133609958505,-0.7832446640371078,0.1088841235003618,0.3942765278722931
-0.0009717833609958506,-0.7832446640371078,0.1105656631081505,0.3976553548218179
-0.0009709533609958505,-0.7825688986472028,0.1115745868728237,0.4000205336864853
