#Time (s),Channel 1 (V),Channel 2 (V)
0.002884875,-0.3304818528007814,-2.278869147731573
0.002886125,-0.3274409085462091,-2.275506068515996
0.002887375,-0.3247378469865893,-2.274160836829765
0.002888625,-0.320345371952207,-2.269788833849515
0.002889875,-0.3176423103925871,-2.268107294241726
0.002891125,-0.3159528969178247,-2.266762062555495
0.002892375,-0.3129119526632523,-2.26306267541836
0.002893625,-0.3081815949339176,-2.260035904124341
0.002894875,-0.3051406506793453,-2.257345440751878
0.002896125,-0.3031133545096303,-2.255327593222532
0.002897375,-0.3010860583399155,-2.252973437771628
0.002898625,-0.2970314660004857,-2.250282974399166
0.002899875,-0.2936526390509608,-2.247928818948262
0.002901125,-0.2899359294064836,-2.244902047654243
0.002902375,-0.2875707505418162,-2.24221158428178
0.002903625,-0.2848676889821963,-2.240193736752434
0.002904875,-0.281150979337719,-2.236830657536857
0.002906125,-0.2774342696932417,-2.233803886242837
0.002907375,-0.2743933254386693,-2.231113422870375
0.002908625,-0.271352381184097,-2.228086651576355
0.002909875,-0.2672977888446673,-2.225396188203894
0.002911125,-0.2645947272850474,-2.222705724831432
0.002912375,-0.2608780176405701,-2.220351569380528
0.002913625,-0.2585128387759027,-2.218670029772739
0.002914875,-0.2541203637415204,-2.214634334714046
0.002916125,-0.2493900060121857,-2.210262331733796
0.002917375,-0.2466869444525658,-2.207235560439776
0.002918625,-0.2446596482828509,-2.204545097067314
0.002919875,-0.2412808213333261,-2.203199865381083
0.002921125,-0.2375641116888488,-2.200509402008621
0.002922375,-0.2331716366544665,-2.197482630714601
0.002923625,-0.2294549270099892,-2.193783243577466
0.002924875,-0.2260761000604644,-2.189747548518774
0.002926125,-0.223710921195797,-2.187729700989427
0.002927375,-0.2206699769412247,-2.185711853460081
0.002928625,-0.2159396192118899,-2.181676158401388
0.002929875,-0.2118850268724601,-2.178313079185811
0.002931125,-0.2091819653128403,-2.175958923734906
0.002932375,-0.2058031383633155,-2.172259536597771
0.002933625,-0.2034379594986481,-2.170577996989983
0.002934875,-0.1990454844642658,-2.167551225695963
0.002936125,-0.1933014786500736,-2.162170298951039
0.002937375,-0.1895847690055963,-2.159816143500135
0.002938625,-0.1875574728358814,-2.157798295970789
0.002939875,-0.1831649978014991,-2.154435216755211
0.002941125,-0.1797861708519743,-2.150399521696519
0.002942375,-0.176745226597402,-2.147036442480941
0.002943625,-0.1743800477327346,-2.14569121079471
0.002944875,-0.1689739246134949,-2.141655515736018
0.002946125,-0.1652572149690176,-2.13829243652044
0.002947375,-0.1618783880194928,-2.13392043354019
0.002948625,-0.1598510918497779,-2.132238893932401
0.002949875,-0.1537692033406332,-2.128539506795266
0.002951125,-0.1520797898658708,-2.126857967187477
0.002952375,-0.1459979013567261,-2.121813348364111
